claim_id,claim,document_id
6153913900000003,"The song premiered on BBC Radio 1 DJ Annie Mac's Hottest Record in the World on January 10, 2017.",61539139
6153913900000004,"Declan McKenna talked about the themes behind the new song in an interview with MistaJam, stating that it is generally about frustrations of being a young person in the modern world and finding hope despite scary things going on.",61539139
6153913900000005,"Declan McKenna said that ""The Kids Don't Wanna Come Home"" is a song he wrote about wanting to challenge fears and be part of a movement of change.",61539139
6153913900000006,"Thomas Smith from NME said that ""The Kids Don't Wanna Come Home"" is an emotionally charged song, peppered with optimism to make things seem hopeful in the world.",61539139
6153913900000007,"A music video for ""The Kids Don't Wanna Come Home"" was first released onto YouTube on January 20, 2017.",61539139
6153913900000008,"James Ford produced the song ""The Kids Don't Wanna Come Home"".",61539139
6153913900000009,"Declan McKenna composed and performed as part of the song ""The Kids Don't Wanna Come Home"".",61539139
6153913900000010,Max Prior assisted as an engineer for the song.,61539139
6153913900000011,"Jimmy Robertson engineered the song ""The Kids Don't Wanna Come Home"".",61539139
6153913900000012,Barry Grint mastered the song.,61539139
6153913900000013,Craig Silvey mixed the song.,61539139
6153914900000001,"Sébastien Tayac, born on December 4, 1975, is a French gymnast.",61539149
6153914900000002,Sébastien Tayac competed in eight events at the 1996 Summer Olympics.,61539149
6153914900000003,Sébastien Tayac was born in Nice.,61539149
6153921000000001,"Oleksandr Svitlychniy, a Ukrainian gymnast, won a bronze medal at the 1996 Summer Olympics.",61539210
6153921000000002,Oleksandr Svitlychniy won a silver medal at the 2000 Summer Olympics.,61539210
6153921700000001,The Sasanian road system in Mesopotamia was an important physical infrastructure for the maintenance and development of the Sasanian Empire.,61539217
6153921700000002,Much of the Sasanian road system remains unknown due to minimal archaeological investigations.,61539217
6153921700000003,Ibn Khordadbeh relied on information provided by merchants to make deductions about the Sasanian road system.,61539217
6153921700000004,"The main Sasanian road started from Mesopotamia and went through several cities, including Hatra, Nahavand, Khorasan, Tokharistan, Transoxania, Armenia, Lazica, Dehloran, Susangerd, and Pars.",61539217
6153921700000005,One northern route of the Sasanian road system went to Armenia and Lazica through Adurbadagan.,61539217
6153921700000006,Another northern route of the Sasanian road system went to Khorasan through Tokharistan and Transoxania.,61539217
6153921700000007,"A southern route of the Sasanian road system went to Khuzestan through Dehloran and Susangerd, then followed a coastal road along the Persian Gulf to Pars.",61539217
6153921700000008,All roads of the Sasanian Empire were served by toll-stations that taxed commercial goods.,61539217
6153921700000009,Toll-stations provided services to travellers during their journeys.,61539217
6153925200000001,"Edric George Costain was born on November 4, 1923.",61539252
6153925200000002,Edric George Costain played for the Toledo Jeeps in three games during the 1946–47 season.,61539252
6153925200000003,Edric George Costain averaged 1.3 points per game as a player for the Toledo Jeeps.,61539252
6153925200000004,"Edric George Costain spent time as a taxicab driver in Toledo, Ohio prior to working for The (Toledo) Blade as a photographer.",61539252
6153925200000005,Edric George Costain worked at The Blade for 34 years.,61539252
6153925200000006,Edric George Costain was an American professional basketball player.,61539252
6153925200000007,"Edric George Costain died on September 30, 2009.",61539252
6153928400000001,"The East Tennessee State University Buccaneers football team, led by second-year head coach Randy Sanders, represents East Tennessee State University (ETSU) in the 2019 NCAA Division I FCS football season.",61539284
6153928400000002,The 2018 East Tennessee State Buccaneers finished the season with a record of 8–4 overall and 6–2 in SoCon play to win a share of the SoCon championship.,61539284
6153928400000003,"The SoCon released their preseason media poll on July 22, 2019, and ranked the East Tennessee State Buccaneers third.",61539284
6153928400000004,East Tennessee State was picked to finish in third place in both the preseason media poll and coaches poll.,61539284
6153928400000005,"The Buccaneers placed seven players on the preseason all-SoCon teams: Quay Holmes (RB), Ben Blackmon (OL), Tre'mond Shorts (OL), Jason Maduafokwa (DL), Nasir Player (DL), Tyree Robinson (DB), and Jeremy Lewis (DB).",61539284
6153928400000006,The East Tennessee State Buccaneers defeated VMI 27–24 in the 2018 game.,61539284
6153928400000007,The team lost to Jacksonville State in the first round of the FCS Playoffs in the 2019 season.,61539284
6153928400000008,The Buccaneers played their home games at William B. Greene Jr. Stadium.,61539284
6153928400000009,"The Appalachian State Eagles defeated the East Tennessee State Buccaneers 21–7 on October 13, 2003.",61539284
6153928400000010,"East Tennessee State won against Furman 29–27 on November 17, 2018.",61539284
6153934600000001,Semyon Vasilyevich Khokhryakov was born to a Russian peasant family in the village of Kolega.,61539346
6153934600000002,The Soviet Union awarded Semyon Vasilyevich Khokhryakov twice as Hero of the Soviet Union.,61539346
6153934600000003,Semyon Vasilyevich Khokhryakov became deputy political officer of the 60th Separate Reconnaissance Battalion in 1938.,61539346
6153934600000004,Semyon Vasilyevich Khokhryakov graduated from the Lenin Military-Political Academy in 1939.,61539346
6153934600000005,The Red Army was able to take out a large amount of German equipment with relatively few losses during the Vistula-Oder offensive.,61539346
6153934600000006,"Semyon Vasilyevich Khokhryakov received the Medal ""For Courage"" for his actions, awarded in 1939.",61539346
6153934600000007,Khokhryakov became deputy commander of a tank battalion within the 109th Tank Regiment after graduating from the M. V. Frunze Military Academy.,61539346
6153934600000008,"Semyon Vasilyevich Khokhryakov was wounded near Velizh in May 1942, but returned to his battalion upon recovery.",61539346
6153934600000009,Semyon Vasilyevich Khokhryakov was promoted to the rank of major during World War II.,61539346
6153934600000010,The tank crews under Khokhryakov's command took out four tanks and killed over 100 enemy combatants during two weeks in March 1944.,61539346
6153934600000011,"Semyon Vasilyevich Khokhryakov was awarded the Order of Lenin on May 24, 1944.",61539346
6153934600000012,"Khokhryakov received the award for his actions in Częstochowa and in the crossings of the Nida, Pilica, and Warta.",61539346
6153934600000013,"Semyon Vasilyevich Khokhryakov was killed by an exploding shell during a tank ambush near Berlin on April 10, 1945.",61539346
6153934600000014,Semyon Vasilyevich Khokhryakov died roughly 100 kilometers from Berlin near Cottbus before he received his award in person.,61539346
6153941900000001,Abul Hasnat was an Indian physician and politician.,61539419
6153941900000002,Abul Hasnat received his MBBS degree under Kolkata University in 1976.,61539419
6153941900000003,Abul Hasnat received his MS degree from Patna University in 1981.,61539419
6153941900000004,Abul Hasnat died on 11 June 2019 at the age of 64.,61539419
6153946800000001,"Davy Gysbrechts was born on September 20, 1972.",61539468
6153946800000002,Davy Gysbrechts started his career with KV Mechelen.,61539468
6153946800000003,Davy Gysbrechts played 19 games for Sheffield United between 1999 and 2002.,61539468
6153946800000004,Davy Gysbrechts retired from football after playing for Sheffield United.,61539468
6153946800000005,Davy Gysbrechts is a Belgian footballer born in 1972.,61539468
6153946800000006,"Davy Gysbrechts works in the 'Green Service' in Belgium, his home country.",61539468
6153946800000007,Davy Gjisbrechts (also known as Davy Gysbrechts) was also involved with bankzitting activities in Sheffield.,61539468
6153946800000008,Davy Gijsbrechts had a move back to Mechelen that never materialized.,61539468
6153946800000009,Davy Gysbrechts has been featured on the Dutch Wikipedia page.,61539468
6153946800000010,Davy Gysbrechts has a Soccerbase Profile.,61539468
6153947100000001,Prarthana Fardin Dighi is a Bangladeshi actress and model.,61539471
6153947100000002,"Dibar Dighi is a reservoir located in Patnitala Upazila, Naogaon District, Bangladesh.",61539471
6153947100000003,"The Dighi Union is a union council under Manikganj Sadar Upazila in Manikganj District, Bangladesh.",61539471
6153947100000004,"Dighi Port is a location situated in Agardanda, Raigad district, Maharashtra, India.",61539471
6153947100000005,"Lal Dighi is a body of water found in Kolkata, West Bengal, India.",61539471
6153947100000006,"The Ghayebi Dighi Masjid is a mosque located in Barothakuri Union, Zakiganj Upazila, Sylhet District, Bangladesh.",61539471
6153947100000007,"Laldighi Mosque is a mosque situated in Rangpur District, Bangladesh.",61539471
6153949200000001,Jared Elliott is an American football coach.,61539492
6153949200000002,Jared Elliott has held the position of head football coach at Western Illinois University since January 2018.,61539492
6153949700000001,The International Maritime Rescue Federation has partnered with the Estonian Voluntary Rescue Association since its establishment.,61539497
6153949700000002,The Estonian Fire Brigade Association is represented by an honorary member on the Supervisory Board of the Estonian Voluntary Rescue Association.,61539497
6153949700000003,The Management Board of the Estonian Voluntary Rescue Association can have up to five members who are elected and supported by the Supervisory Board for a term of three years.,61539497
6153949700000004,The General Assembly of the Estonian Voluntary Rescue Association is held at least once a year.,61539497
6153949700000005,The International Association of Fire and Rescue Services has partnered with the Estonian Voluntary Rescue Association since its establishment.,61539497
6153949700000006,The Estonian Defence League has partnered with the Estonian Voluntary Rescue Association since its establishment.,61539497
6153949700000007,The Confederation of Fire Protection Associations Europe has partnered with the Estonian Voluntary Rescue Association since its establishment.,61539497
6153949700000008,The Estonian Rescue Board is a partner organization of the Estonian Voluntary Rescue Association.,61539497
6153949700000009,The Estonian Voluntary Rescue Association was officially founded on 22 January 2010 in Riigikogu.,61539497
6153949700000010,"A think-tank had been meeting to discuss joint activities of volunteer rescue organizations since 2006, leading to the realization that the formation of a joint association might be necessary.",61539497
6153949700000011,An initiative group was assembled in 2009 to consult with governmental and non-governmental organizations and draw up a plan for the Estonian Voluntary Rescue Association.,61539497
6153949700000012,Preparations for the formation of the Estonian Voluntary Rescue Association began in September of 2008.,61539497
6153949700000013,"The idea behind the formation of the Estonian Voluntary Rescue Association was to enable joint procurement, sharing of resources, and counseling and coordination of various volunteer organizations.",61539497
6153949800000001,Bergamotenes have a molecular formula of C15H24.,61539498
6153949800000002,"The bergamotenes are found in essential oils from a variety of plants, including carrot and bergamot.",61539498
6153949800000003,"α-Bergamotene is found in the oils of carrot, bergamot, lime, citron, cottonseed, and kumquat.",61539498
6153949800000004,β-Trans-bergamotene is a pheromone for the wasp Melittobia digitata.,61539498
6153949800000005,Plants can defend themselves against attack by herbivorous insects by producing pheromones such as bergamotenes that attract predators of those herbivores.,61539498
6153949800000006,The tobacco plant Nicotiana attenuata emits α-trans-bergamotene from its flowers at night to attract the tobacco hawk moth (Manduca sexta) as a pollinator.,61539498
6153949800000007,"During the day, the leaves of Nicotiana attenuata produce α-trans-bergamotene to lure predatory insects to feed on any larvae and eggs that the pollinator may have produced.",61539498
6153949800000008,"Bergamotenes are biosynthesized from farnesyl pyrophosphate via a variety of enzymes including exo-alpha-bergamotene synthase, (+)-endo-beta-bergamotene synthase, and (-)-endo-alpha-bergamotene synthase.",61539498
6153952800000001,Willie Can Is was written in 1955 by the American country and western songwriter Boudleaux Bryant and his wife Felice Bryant.,61539528
6153952800000002,The Mitch Miller version of Willie Can Is reached #30 on the US charts in 1956.,61539528
6153952800000003,Alma Cogan's version of Willie Can Is reached #13 on the UK charts in 1956.,61539528
6153952800000004,"The Beverley Sisters' version of Willie Can Is includes the additional lyrics ""crossing a burning desert and crossing the sea"".",61539528
6153952800000005,"Boudleaux Bryant was the songwriter for Willie Can Is, which he co-wrote with his wife Felice Bryant.",61539528
6153952800000006,Alma Cogan's recording of Willie Can Is was conducted by Frank Cordell in March 1956.,61539528
6153952800000007,The Roland Shaw Orchestra conducted Sue Thompson's version of Willie Can Is in January 1963.,61539528
6153952800000008,The list of activities and kindnesses mentioned in the song includes:,61539528
6154184900000001,William Hoag played college football at Harvard University during the 1892 season.,61541849
6154184900000002,William Hoag graduated from Harvard in 1894.,61541849
6154184900000003,William Hoag served as the head football coach at Bowdoin College in 1896.,61541849
6154184900000004,William Hoag served as the head football coach at Bates College from 1897 to 1901.,61541849
6154184900000005,William Hoag was an American football player and coach.,61541849
6154184900000006,"Harvard University's school of law is located in Boston, Massachusetts (assumed to be a fact, not explicitly stated in the text).",61541849
6154184900000007,Bowdoin College's athletic team is called the Polar Bears.,61541849
6154184900000008,Bates College's athletic team is called the Bobcats.,61541849
6154216100000001,"Ike Turner wrote and produced ""Tra La La La La"".",61542161
6154216100000002,"Ike Turner released ""Tra La La La La"" as a single by R&B; duo Ike & Tina Turner on Sue Records in 1962.",61542161
6154216100000003,"Ike and Tina Turner's album Dynamite! was released in 1962, featuring the song ""Tra La La La La"" as its third single.",61542161
6154216100000004,"The song ""Tra La La La La"" peaked at No. 9 on the Billboard R&B; singles chart and at No. 50 on the Hot 100.",61542161
6154216100000005,"Ike & Tina Turner's debut album, The Soul of Ike & Tina, includes an edited version of the song ""Chances Are"", which is also featured as a non-album track called ""Puppy Love"".",61542161
6154216100000006,"Billboard magazine published a review of ""Tra La La La La"" on March 17, 1962.",61542161
6154216100000007,"Cash Box magazine also reviewed ""Tra La La La La"" on March 17, 1962.",61542161
6154216100000008,"Ike & Tina Turner's single ""A Fool In Love"" was included in the same string of r&b-pop; clicks as ""Tra La La La La"".",61542161
6154216100000009,The song features a bright rock-a-cha-cha style and an instrumental backdrop by Ike Turner.,61542161
6154216100000010,"The non-album track ""Puppy Love"" has a rippling rhythmic blueser backing tabbed to it.",61542161
6154224900000001,Gravitas is one of the Ancient Roman virtues.,61542249
6154224900000002,Gravitas (news) refers to a TV channel broadcast by WION.,61542249
6154233200000001,"The town of Bidwill, located in the Fraser Coast Region of Queensland, Australia, had a population of 491 people.",61542332
6154233200000002,"Bidwill is a locality in the Fraser Coast Region of Queensland, Australia.",61542332
6154234800000001,"Glenorchy, a rural locality in Fraser Coast Region, Queensland, Australia, has a population of 83 people.",61542348
6154234800000002,The Bruce Highway passes through Glenorchy from north (Tinana South) to south (Owanyilla).,61542348
6154234800000003,The Mary River is the southern-western boundary of Glenorchy.,61542348
6154234800000004,All creeks in Glenorchy are tributaries directly or indirectly of the Mary River.,61542348
6154234800000005,"The principal land use in Glenorchy is irrigated cropping, mainly sugarcane.",61542348
6154234800000006,There are no schools in Glenorchy.,61542348
6154235600000001,The Fraser Coast Region has a locality called Ferney with a population of 85 people.,61542356
6154235600000002,The population of Ferney was 85 people.,61542356
6154236200000001,"Kadejah Bodden, born May 16, 1996, is a Caymanian model and beauty pageant titleholder who was crowned Miss Cayman Islands 2019.",61542362
6154236200000002,"She represented the Cayman Islands at the Miss Universe 2019 pageant held on August 17, 2019, in George Town, Grand Cayman.",61542362
6154236200000003,Kadejah Bodden holds a bachelor's degree in Biochemistry from the University of Kent in Kent and a master's degree in Regenerative Medicine from Queen Mary University in London.,61542362
6154236200000004,She was born and raised in the district of Bodden Town on the island of Grand Cayman.,61542362
6154236200000005,"Bodden competed as Miss Cayman Islands 2019, representing the district of Bodden Town.",61542362
6154236200000006,"She won the title of Miss Universe Cayman Islands 2019, which she was crowned by Caitlin Tyson on August 17, 2019.",61542362
6154236200000007,Bodden will represent the Cayman Islands at the Miss Universe 2019 pageant.,61542362
6154236200000008,The outgoing titleholder Caitlin Tyson is a Caymanian beauty pageant winner who held the title of Miss Cayman Islands 2018.,61542362
6154236200000009,Kadejah Bodden was born in 1996 and is currently alive.,61542362
6154236200000010,She is a Caymanian model and a winner of the Miss Universe 2019 pageant.,61542362
6154236200000011,The University of Kent in Kent awarded Kadejah Bodden a bachelor's degree in Biochemistry.,61542362
6154236200000012,Queen Mary University in London awarded Kadejah Bodden a master's degree in Regenerative Medicine.,61542362
6154236400000001,The Ambassador of the People's Republic of China to Japan is the head of China's diplomatic mission in Japan.,61542364
6154236400000002,Chen Chu was appointed as Ambassador of the People's Republic of China to Japan from April 1973 to December 1976.,61542364
6154236400000003,Fu Hao served as Ambassador of the People's Republic of China to Japan from August 1977 to February 1982.,61542364
6154236400000004,Song Zhiguang held the position of Ambassador of the People's Republic of China to Japan from March 1982 to August 1985.,61542364
6154236400000005,Zhang Shu was appointed as Ambassador of the People's Republic of China to Japan from September 1985 to June 1988.,61542364
6154236400000006,Yang Zhenya served as Ambassador of the People's Republic of China to Japan from January 1988 to March 1993.,61542364
6154236400000007,Xu Dunxin held the position of Ambassador of the People's Republic of China to Japan from December 1992 to June 1998.,61542364
6154236400000008,Chen Jian was appointed as Ambassador of the People's Republic of China to Japan from April 1998 to July 2001.,61542364
6154236400000009,Wu Dawei served as Ambassador of the People's Republic of China to Japan from July 2001 to August 2004.,61542364
6154236400000010,Wang Yi held the position of Ambassador of the People's Republic of China to Japan from September 2004 to September 2007.,61542364
6154236400000011,Cui Tiankai was appointed as Ambassador of the People's Republic of China to Japan from September 2007 to January 2010.,61542364
6154236400000012,Cheng Yonghua served as Ambassador of the People's Republic of China to Japan from February 2010 to May 2019.,61542364
6154236400000013,Kong Xuanyou held the position of Ambassador of the People's Republic of China to Japan from May 2019 to the present.,61542364
