query_id,mode,query,expected_answer,model_answer,correct_substring,llm_score
101,score,What did Polish president say about NATO?,Supports Article 5,"The provided documents do not contain information directly related to any statement made by a ""Polish President"" concerning NATO. However, they mention Poland's Prime Minister Beata Szydlo refusing EU blackmail to accept thousands of refugees under the EU quota system. If this was meant to represent her stance on NATO, it would be more accurate to say that she is standing up for Poland's interests within the alliance rather than outright rejecting any cooperation with NATO.",0,0.0
102,score,How many times did Trump play golf?,More than 20 times,"Based on the given documents, there isn't any specific information available about the number of times President Trump played golf during his time in office. The documents discuss his international trips, controversies he faced at home, and his interactions with troops overseas, but do not provide details regarding his recreational activities such as golfing.",0,0.5
103,score,What was Pruitt's climate change stance?,Questions human impact,"Based on the provided documents, Scott Pruitt, who served as U.S. Environmental Protection Agency chief under President Trump, has recused himself from several court cases that he pursued against the agency when he was Oklahoma attorney general. It implies a level of controversy or conflict of interest regarding his stance on climate change issues within these cases. However, specific details about Pruitt's views are not explicitly mentioned in any of the provided documents.",0,0.0
104,score,How did Japan react to trade deficit talks?,Seeks bilateral deal,"The provided documents do not contain any information about how Japan reacted to trade deficit talks. The document IDs available pertain to U.S. Trade Representative Robert Lighthizer, Mexican Economy Minister Ildefonso Guajardo, U.S. Commerce Secretary Wilbur Ross, Vietnamese Prime Minister Nguyen Xuan Phuc, and U.S. President Donald Trump.",0,0.0
105,score,What did Carter Page testify?,Denied collusion,"Based on the retrieved document, specifically Doc ID: 0146 titled ""Former Trump campaign adviser Page to testify in Russia probe on June 6: ABC News"", it is indicated that Carter Page was set to testify before a House committee investigating alleged efforts by Russia. However, the content of his testimony isn't detailed within these documents.",0,0.0
106,score,How many judges did Trump nominate?,Over 100 nominees,"Based on the provided documents, it is not explicitly mentioned how many judges President Trump nominated. These documents primarily focus on discussions surrounding his travel ban case and do not provide direct information about judge nominations. Therefore, an accurate count cannot be determined from these specific documents alone. Additional sources would need to be consulted for that information.",0,0.0
107,score,What was DeVos education budget cut?,$9 billion proposed cut,"Based on the document with ID 0721, there is no specific information regarding Betsy Devos's proposed education budget cut in her tenure as Secretary of Education under President Trump. The title refers to an incident during a commencement speech and does not provide details about any budgetary measures taken by DeVos.",0,0.5
108,score,How did Philippines respond to aid rejection?,Ended joint exercises,"Based on the given documents, there is no specific mention of how the Philippines responded to an aid rejection. However, one document (Doc ID: 0519) mentions that President Trump invited Duterte to Washington despite human rights criticism and another document (Doc ID: 0462) states that Tillerson urged ASEAN, which includes the Philippines, to cut funding for North Korea's nuclear programs. It would require more information or additional documents to understand how the Philippines responded specifically to any aid rejection situation.",0,0.0
109,score,What did WikiLeaks say about CIA tools?,Denied authenticity,"The provided documents do not contain information regarding what WikiLeaks said about CIA tools. The search results include various topics like fake news, Seth Rich case, Carlos Slim, etc., but there's no mention of WikiLeaks and their statements on CIA tools in the retrieved content.",0,0.0
110,score,How many protesters were at Women's March?,Over 3 million,"Based on the retrieved documents, there is no specific information available about the number of protesters who participated in the Women's March. The search results are related to various political incidents involving Antifa, Democratic activists, and Planned Parenthood demonstrations, but they do not provide details regarding the Women's March turnout.",0,0.5
111,score,What was Gorsuch confirmation vote?,54-45 vote,"The given documents do not contain information about Justice Neil Gorsuch's confirmation vote. However, it is well-known that he was confirmed by the U.S. Senate to serve as an Associate Justice of the Supreme Court in April 2017. Please refer to other reliable sources for a detailed account of his confirmation process and voting results.",0,0.0
112,score,How did Turkey respond to visa suspension?,Suspended US visas,"Turkey responded to the visa suspension by summoning the U.S ambassador on Monday, as mentioned in Doc ID: 0202 - ""Turkey summons U.S envoy over Washington street brawl."" This protest was against the treatment of Turkish security officials during a visit by President Tayyip Erdogan last week. The document does not mention any specific response to visa suspension, but it shows that Turkey took diplomatic action in relation to issues involving its citizens and representatives in the U.S.",0,0.0
113,score,What did Schumer say about Supreme Court?,Opposed nuclear option,"Based on the available documents, there is no information regarding what Schumer said about the Supreme Court. The documents discuss President Trump's interactions with media and judges like Judge Jeanine Pirro and Judge Napolitano; they also mention a discussion about travel ban facing potential review by the Supreme Court. However, none of these documents provide any specific comments or statements from Schumer regarding the Supreme Court.",0,0.0
114,score,How many agencies would merger plan affect?,19 agencies,"Based on the given documents, there isn't enough information available to accurately state how many agencies would be affected by a merger plan. None of the documents mention or detail any potential mergers.",0,0.0
115,score,What was Sessions marijuana policy?,Stricter enforcement,"Based on the information available in the provided documents, it is not possible to accurately determine what Session's marijuana policy specifically entailed as there are no explicit details regarding this matter within these documents. However, we do know from Doc ID: 0145 that Vermont Governor halted efforts to legalize recreational use of marijuana and expressed willingness to work with legislators for a better approach; but this does not directly relate to Sessions' policy.

For an in-depth understanding about Session's stance on the issue, further information or documents specifically discussing his views or actions related to marijuana would be necessary.",0,0.0
116,score,How did India react to H1B changes?,Expressed concern,"The provided documents do not contain specific information regarding how India reacted to H-1B visa changes. However, it is important to note that such policy changes can have significant implications for countries like India, which historically has been a major beneficiary of the H-1B program. The response from India could range from diplomatic discussions to potential retaliatory measures in other areas of bilateral relations. For an accurate account, more specific documents or sources would be needed.",0,0.0
117,score,What did Conway say about microwave surveillance?,No evidence found,"Based on the given documents, there is no information available regarding what Kellyanne Conway said about microwave surveillance. The documents do not contain relevant details to address this query.",0,0.0
118,score,How many bills did Trump sign?,28 bills,"Based on the given documents, we can infer that President Donald Trump signed at least two spending bills to avoid government shutdowns - one mentioned in Document ID: 0456 (a $1.2 trillion bill) and another discussed in Doc ID: 0496 (an unspecified amount).",0,0.5
119,score,What was Mnuchin's debt ceiling position?,Must be raised,"According to Document ID: 0014, U.S. Treasury Secretary Steven Mnuchin expressed his confidence that Congress would raise the federal debt limit before there is an issue with U.S. creditworthiness. This statement indicates that he believes in addressing the country's financial obligations and avoiding potential negative impacts on its economic stability.",0,1.0
120,score,How did South Africa respond to tweet?,Demanded explanation,"Based on the given documents, there is no direct information about how South Africa responded to any specific tweet. The documents discuss various topics including a student's yearbook quote related to building a wall, a British medic who processed migrants with ""ISIS stuff"", and an incident in Turkey involving a female Antifa leader. However, none of these documents contain details about South Africa's reaction to a particular tweet by President Trump or anyone else.",0,0.0
121,score,What did Price say about healthcare access?,Access will improve,"Based on the given documents, there is no specific information available regarding what Price said about healthcare access. The documents focus on various perspectives related to healthcare legislation, including statements from Freedom Caucus members, Miss USA Kara McCullough's views on healthcare as a right or privilege, and U.S. House Speaker Paul Ryan urging health insurance companies to remain in the Obamacare marketplace. However, none of these documents mention Price's opinion on healthcare access specifically.",0,0.0
122,score,How many troops for Afghanistan surge?,"Additional 4,000 troops","Based on the information provided in Document ID: 0449, it discusses President Donald Trump's new counterterrorism strategy which demands that U.S. allies shoulder more of the burden in combating Islamist militants. However, there is no specific number mentioned in these documents regarding the Afghanistan surge troops numbers.",0,0.0
123,score,What was Carson's housing policy?,Reduce federal role,"Based on the given documents, there is no information about any housing policy proposed or implemented by someone named ""Carson"". The documents discuss instances of individuals being displaced from their homes in Germany for migrants to take over, a town hall event involving illegal aliens and Trump supporters, fiscal impacts of illegal immigration households on welfare use, and the Pentagon's lease of an apartment at Trump Tower. However, none of these documents provide information about Carson's housing policy.",0,1.0
124,score,How did Brazil react to steel tariffs?,Filed WTO complaint,"Based on the provided documents, there is no information available regarding how Brazil reacted to steel tariffs as all the documents discuss issues related to Germany, Mexico and NAFTA renegotiations with U.S., but do not mention Brazil or its reaction towards steel tariffs.",0,0.0
125,score,What did Giuliani say about travel ban?,Not a Muslim ban,"The given documents do not contain information specifically regarding what Giuliani said about the travel ban. However, they discuss the legal challenges and controversies surrounding President Trump's temporary travel ban on people from some Muslim-majority countries. The U.S. appeals court refused to reinstate it, calling it discriminatory, while FBI Director Comey agreed with a lawmaker that citizenship alone is not a reliable indicator of the ""terror threat"" a person may pose.
",0,0.0
126,score,How many sanctuary cities were targeted?,Nine cities,"Based on the given documents, it is not specifically stated how many sanctuary cities were targeted by the Texas governor's law to punish ""sanctuary cities."" However, there was an attempt made by President Donald Trump’s administration to cut off federal funding for such cities. It would require further information from additional sources to determine the exact number of sanctu
y cities that were targeted in this instance.",0,0.0
127,score,What was Zinke's national monuments review?,27 monuments reviewed,"According to Doc ID: 0402, Interior Secretary Ryan Zinke undertook a review of national monuments as directed by President Trump. The aim was to identify areas that could be opened up for economic development. This decision drew backlash from four U.S. states who sued the Department of the Interior and Bureau of Land Management in an attempt to block new leases of public lands for coal mining, which would potentially impact national monuments designated as such.",0,0.0
128,score,How did Egypt respond to aid cut?,Expressed disappointment,"According to Document ID: 0341, titled ""Trump administration vastly expands global anti-abortion policy"", it mentions that Egypt defended its new law on non-governmental organizations (NGOs) when three U.S. Republican senators criticized the legislation as ""draconian"" and indicative of a growing crackdown on rights. This suggests that Egypt responded to aid cuts by upholding their controversial NGO law, despite criticism from certain members of Congress.",0,0.0
129,score,What did Rogers say about collusion evidence?,No direct evidence,"According to Document ID: 0197 from Washington Post, President Donald Trump urged two senior intelligence officials in March to publicly deny there was any evidence of collusion between the Trump campaign and Russia. However, this document does not provide a direct quote or statement from Rogers regarding the collusion evidence.",0,0.5
130,score,How many embassies remained without ambassadors?,Dozens vacant,"Based on the given documents, it's not possible to accurately determine how many embassies remain without ambassadors as none of these documents specifically mention that information. However, it can be inferred from document ID: 0316 that there is at least one position vacant in the U.S. diplomatic corps with the retirement announcement of the top U.S. diplomat for the Middle East.",0,0.0
131,score,What was Haley's North Korea statement?,All options on table,"Based on the provided documents, there is no specific information available about 'Haley's North Korea statement'. However, it can be inferred from Doc ID:0686 that there was a significant missile test by North Korea supervised by leader Kim Jong Un. This test aimed to verify the capability of carrying a large scale heavy nuclear warhead.",0,0.0
132,score,How did Denmark react to Greenland comment?,Called sale idea absurd,"The provided documents do not contain information on how Denmark reacted to any comments about Greenland. The documents discuss issues such as the U.S. withdrawal from the Paris climate deal, NATO Article 5 support by President Trump, and a story of a British medic processing migrants with ISIS-related content. There is no relevant document or information regarding Denmark's reaction to any comments about Greenland in these documents.",0,0.0
133,score,What did Burr say about investigation scope?,Following evidence,"Based on Document ID: 0373, it appears that the leaders of the House of Representatives intelligence committee's investigation into alleged Russian interference in the 2016 presidential election have made some promises regarding their probe. However, the specific details about what Burr said are not included in this document.",0,0.0
134,score,How many regulations were repealed?,67 regulations,"Based on the provided documents, there is no specific information about how many regulations were actually repealed during President Donald Trump's administration's regulatory overhaul. The documents discuss various aspects of regulatory changes, including a speedier permit process and simplification of rules as desired by U.S. industry groups, potential major changes to the federal bureauc
regulation, environmental regulation, education, banking and other areas, attempts by Democrats to slow Republican deregulation efforts, and the survival of the consumer finances watchdog's prepaid-card rule despite a challenge in Congress. However, specific numbers on how many regulations were repealed are not provided in these documents.",0,0.0
135,score,What was Ross's trade deficit solution?,Increase exports,"Ross did not specifically mention a solution to the trade deficit in the given documents. However, he mentioned his aim of achieving a higher level of bilateral commerce with Israel while reducing the U.S. trade deficit during President Trump's visit there. This suggests that Ross was working towards balancing the trade relationships between the countries involved.",0,0.5
136,score,How did Ireland respond to tax plan?,Opposed tax changes,"The documents do not specifically mention how Ireland responded to the U.S. tax plan, therefore I'm unable to provide an answer regarding that topic based on the given information.",0,0.0
137,score,What did Stone say about WikiLeaks?,Denied advance knowledge,"Based on the provided documents, there is no direct information available regarding what Stone said about Wikileaks. The details within these documents do not include any statements or comments made by Stone concerning this topic. Therefore, an accurate response to the query cannot be derived from the given documents. Further research may be required to find the relevant information pertaining to Stone's statement about WikiLeaks.",0,0.0
138,score,How many leaks were investigated?,27 investigations,"Based on the provided documents, there is no specific number of leaks that are mentioned as being investigated. The information given refers to general situations or theories involving leaks from Trump's administration or concerning Seth Rich's death. Thus, it is not possible to provide an accurate count of investigated leaks based solely on these documents.",0,0.0
139,score,What was Chao's infrastructure plan?,Public-private partnership,"Chao's infrastructure plan, as mentioned in Document ID: 0175 titled ""Trump budget to increase growth by boosting investment, labor force: Mnuchin,"" was part of the Trump administration's belief that their budget plan would foster capital investment and create jobs. This strategy aimed to improve economic growth.",0,0.0
140,score,How did Argentina react to biodiesel tariffs?,WTO challenge,"The provided documents do not contain information about how Argentina reacted to biodiesel tariffs. To obtain this specific information, additional resources may be needed.",0,0.0
141,score,What did Clapper say about FISA?,No illegal surveillance,"The provided documents do not contain specific information about what James Clapper said regarding FISA (Foreign Intelligence Surveill**ance Act). The documents focus more on his comments related to former Director of National Intelligence, Donald Trump, and other politicians.",0,0.0
142,score,How many executive branch positions unfilled?,Over 500 positions,"Based on the information in Document ID: 0374, President Donald Trump is weeks away from naming anyone to the board of the Federal Reserve, with three currently empty seats remaining. This indicates that there are at least three executive branch positions unfilled. However, it's important to note that this document doesn't provide a complete count of all unfilled executive branch positions as of its publication date.",0,0.0
143,score,What was Mulvaney's budget philosophy?,Taxpayer focused,"Based on the retrieved documents, Mick Mulvaney, White House budget director during Trump's administration, appeared to advocate for budget cuts where necessary. He is mentioned as doing a ""fantastic job cutting where cuts need to be made,"" suggesting his focus was likely efficiency and reducing expenses in certain areas of the government.",0,1.0
144,score,How did Kenya react to aid reduction?,Questioned cuts,"Based on the provided documents, there is no specific mention of Kenya's reaction to an aid reduction. However, it can be inferred that countries receiving foreign assistance from the U.S., including possibly Kenya, could have been impacted by President Trump's proposed budget cuts and conversion of some military grants into loans as part of a larger effort to slash diplomacy spending.",0,0.5
145,score,What did McGahn say about Flynn warning?,Informed of concerns,"Based on the information from Document ID: 0442, former Acting U.S. Attorney General Sally Yates warned the White House in January that then-National Security Adviser Michael Flynn had been compromised and c... Unfortunately, there is no specific mention of what McGahn said about Flynn warning in these documents.",0,0.0
146,score,How many voter fraud cases reported?,No widespread fraud,"According to the information from Doc ID: 0546, there have been numerous instances of illegal alien voting in Virginia alone. Additionally, Doc ID: 0371 discusses voter fraud involving a former U.S. Representative who raised funds for a bogus charity and used them improperly. However, the documents do not provide specific numbers on how many voter fraud cases have been reported overall.",0,0.0
147,score,What was Perry's grid reliability study?,Baseload power focus,"Based on the given documents, there is no specific information available about Perry's grid reliability study as none of the provided documents mention this topic. The documents focus mainly on issues related to income-based traffic fines, Islamic State and Christians, government cyber defenses under Trump administration, illegal immigration and industry wish list in Trump regulation overhaul.",0,0.0
148,score,How did Sweden react to comment?,Requested clarification,"The document titled ""GOOD-BYE SWEDEN?"" discusses how Swedish blogger's experience with Muslim violence, porous borders, and poor healthcare drove them to move to the U.S.A. However, this document does not directly address Sweden's reaction to a specific comment or statement. The available documents do not provide an answer to your query about Sweden'e reaction.",0,0.0
149,score,What did Rosenstein say about memo?,Stands by memo,"According to the documents, Deputy Attorney General Rod Rosenstein stated that he wrote a memo expressing his concerns about FBI Director James Comey's handling of an investigation into former White House national security adviser Michael Flynn and Russia. He said during closed-door meetings with lawmakers on Thursday and Friday that he stands by the memo, despite President Donald Trump firing Comey before Rosenstein wrote his memo.",0,1.0
150,score,How many climate scientists resigned?,Several resignations,"Based on the provided documents, there is no information available about any climate scientists resigning due to President Trump's decision regarding the Paris climate accord or related research topics. The documents primarily discuss reactions from various officials and institutions towards Trump's actions concerning climate change policies.",0,0.0
151,score,What was Carson's poverty perspective?,Mindset over money,"Based on the given documents, there isn't any specific information available about Carson's poverty perspective. The documents discuss various topics including Trump's budget cuts, illegal immigration, atheism in public spaces, Miss USA's stance on healthcare and food stamp reforms under President Trump. None of these directly address or provide insight into Carson's views on poverty.",0,1.0
152,score,How did Nicaragua respond to climate deal?,Wanted stronger deal,"Based on the provided documents, there is no direct response or reaction from Nicaragua mentioned regarding the Paris climate deal. The information available includes views from Finnish PM Juha Sipila (considering it as a big setback if U.S. withdraws), German Chancellor Angela Merkel (describing it as an 'essential' pact), Paris mayor's opinion (calling Trump's decision to pull out as a mistake with fatal consequences), and the French envoy's commentary on sovereignty.",0,0.0
153,score,What did Wray say about independence?,FBI independence vital,"Based on the provided documents, there is no information available regarding what Mr. Wray said about independence. The documents retrieved are related to various topics including Miss USA's stance on healthcare, removal of a bench honoring veterans due to religious content in Pennsylvania, freedom of speech issues faced by a Cuban man waving the US flag during a communist parade, and Secretary of Defense James Mattis' perspective. However, none of these documents contain information about Mr. Wray or his views on independence.",0,1.0
154,score,How many security clearances reviewed?,Hundreds reviewed,"Based on the provided documents, there is no specific information about the number of security clearances that have been reviewed. The documents primarily discuss topics such as visa vetting by the Trump administration, testimony before Congress, a bill concerning cybersecurity, and court rulings related to Benghazi emails.",0,0.0
155,score,What was Tillerson's diplomatic hiring freeze?,13% staff reduction,"The provided documents do not contain information about Tillerson's diplomatic hiring freeze. The available details pertain to his decision regarding Ramadan event, his foreign policy outlined under an ""America First"" agenda, his participation in Rolling Thunder 2017, his call for ASEAN to cut North Korea funding and minimize ties, as well as a controversial interview with Chuck Todd.",0,0.0
156,score,How did Yemen react to raid?,Demanded investigation,"The given documents do not contain specific information regarding Yemen's reaction to a raid or similar event. Therefore, it is not possible to generate an appropriate response from these particular sources. Further research may be required for a comprehensive understanding of this topic.",0,0.0
157,score,What did Mueller request from White House?,Staff interviews,"Based on the available information, it is not clear what former FBI chief Robert Mueller requested from the White House as none of the retrieved documents specifically mention any such request made by Mueller to the White House administration.",0,0.0
158,score,How many DACA recipients affected?,"800,000 recipients","Based on the provided documents, there is no specific information available regarding how many Deferred Action for Childhood Arrivals (DACA) recipients have been affected. These documents discuss topics such as illegal immigration's fiscal impact, civil liberties issues with detention, instances of serious crimes by illegal aliens, changes in visa issuances to citizens from certain countries due to travel bans, and increased visas for Afghans who assisted U.S forces during the war. However, none of these documents directly address or provide information about DACA recipients' status or how they are being affected.",0,0.0
159,score,What was Pruitt's clean power plan action?,Repeal proposed,"The provided documents do not give any specific details about Scott Pruitt's actions regarding the Clean Power Plan. However, it is known from other sources that as EPA chief under President Trump, he worked towards rolling back various environmental regulations, including elements of the Clean Power Plan which was an Obama-era policy aimed at reducing carbon emissions from power plants. For specific details on Pruitt's actions or stance on this plan in relation to these documents though, more information would be needed as it is not provided here.",0,0.0
160,score,How did Thailand respond to visa changes?,Visa process changes,"The documents do not contain information about how Thailand responded to any specific visa changes. However, one document mentions that embarrassing footage of Thailand's king led authorities to threaten action against Facebook. This situation may have influenced Thailand's stance on certain matters related to social media and public image but does not directly pertain to visa changes in the provided documents.",0,0.5
161,score,What did Gorka say about terrorism?,Focus on radical Islam,"Based on the given document titles, there is no specific information available regarding what Gorka said about terrorism. Therefore, I am unable to provide an answer using these documents. Please refer to other resources or documents for this particular query.",0,0.0
162,score,How many press briefings were televised?,Reduced frequency,"The documents do not specify the exact number of televised press briefings. However, they imply that there is at least one press conference or briefing being conducted regularly (such as those involving H.R. McMaster, Sean Spicer, and Sarah Sanders). For a more accurate answer, further information from additional sources would be required.",0,0.0
163,score,What was Devos Title IX position?,Review Obama policy,"The given documents do not contain information about Betsy DeVos's specific position or actions related to Title IX. However, it can be inferred that she served as the Education Secretary under President Trump's administration. For detailed insights into her stance on Title IX, further research beyond these document excerpts may be necessary.",0,0.0
164,score,How did Panama react to trump hotel?,Ethics concerns,"The provided documents do not contain information about how Panama reacted to Trump Hotel. The documents discuss various events involving President Donald Trump, his wife Melania Trump, their appearances at international summits like G7 in Greece, and activities during his first foreign trip. However, there is no specific mention or details related to the reaction of Panama towards Trump Hotel.",0,0.5
165,score,What did McCabe say about loyalty?,No loyalty pledge,"Based on the given documents, there is no information available regarding what McCabe said about loyalty as none of the documents mention an individual named McCabe or discuss any statements made by this person related to loyalty. To provide a proper response, additional context or document references would be needed.",0,1.0
166,score,How many social media accounts monitored?,Thousands monitored,"The provided documents do not contain information about how many social media accounts are being monitored. They mainly discuss various issues related to internet surveillance, actions taken by U.S. technology companies in relation to Congress, controversies surrounding posts made by government officials on social media, legal action against tech companies due to their platforms' role in specific events, and the inauguration of a center for combating extremist ideology.",0,0.0
167,score,What was Pompeo's Iran deal stance?,Verify and enforce,"Based on the provided documents, there is no specific information available about Secretary of State Mike Pompeo's stance on the Iran nuclear deal. The documents primarily discuss President Trump's decisions regarding international relations involving France (Paris climate deal), Iran (withdrawing from the Paris agreement and supporting Arab strongmen against Iran), sanctions imposed by the U.S. Senate, and a review of licenses for aircraft sales to Iran.",0,0.0
168,score,How did Vietnam respond to trade deficit?,Trade deficit focus,"Based on the given documents, it is not explicitly mentioned how Vietnam has responded to the trade deficit with the U.S. However, Document ID: 0040 indicates that during President Trump's visit, they discussed trade and welcomed new business deals worth billions between U.S. companies and Vietnamese entities. This might suggest an attempt at addressing any existing trade imbalances through increased economic cooperation.",0,0.8
169,score,What did Graham say about war authority?,New AUMF needed,"Based on the given document, there is no information available regarding what Graham said about war authority. The documents provided do not contain any reference to this topic or statement from an individual named Graham related to it.",0,0.0
170,score,How many climate regulations reversed?,24 regulations,"Based on the information in the provided documents, there is no specific number mentioned for how many climate regulations were reversed. However, we can see that President Trump's administration has taken actions related to regulatory overhaul which includes a speedier permit process and simpler rules (Doc ID: 0296). The Paris climate deal withdrawal by the US is also noted as a significant event in these discussions (Doc IDs: 0064, 0021, 0020). It should be noted that this interpretation does not represent an official count of reversed regulations.",0,0.0
171,score,What was Cohn's tax reform outline?,20% corporate rate,"Based on the given documents, there is no specific information available about Cohn's tax reform outline as none of the retrieved documents contain details regarding this topic.",0,1.0
172,score,How did Malaysia react to TPP withdrawal?,Seeks bilateral deals,"The provided documents do not include information about Malaysia's reaction to TPP (Trans-Pacific Partnership) withdrawal. To obtain an accurate response, more relevant documents or sources are required.",0,0.0
173,score,What did Warner say about tech companies?,Tech cooperation needed,"According to Document ID 0648 from The New York Times, Michael Schmidt of Carlos Slim's Mexican telecom company admitted that he never actually saw the memos James Comey allegedly wrote. This was in a discussion with Brian Williams.",0,0.0
174,score,How many border patrol agents hired?,500 agents,The provided documents do not contain specific information regarding the number of Border Patrol Agents that have been hired. Please refer to an appropriate agency or source for this data.,0,1.0
175,score,What was Pai's net neutrality plan?,Repeal Title II,"Based on the provided documents, there isn't specific information regarding Ajit Pai's net neutrality plan available in these references. However, it is known that during his tenure as chairman of the FCC, he supported a repeal of net neutrality protections which were implemented by the previous administration to ensure equal access and treatment of internet content by all users without discrimination or differential pricing based on user, website, platform, application, type of equipment or mode of communication.",0,0.5
176,score,How did Morocco respond to travel changes?,Implementation concerns,"According to the retrieved documents, there are no direct references or details about how Morocco specifically responded to travel changes. The information available pertains to various international events involving Donald Trump's trip abroad, Michelle Obama's fashion choices in Italy, ISIS attacks on Christians, potential impact of Cuba travel restrictions, and Germany's handling of resident relocations for refugee housing. To get an accurate response about Morocco's reaction to travel changes, we would need more relevant information or documents that directly relate to this topic.",0,0.0
177,score,What did Grassley say about oversight?,Document requests,"Document ID 0389 mentions that Senate Judiciary Committee Chairman Chuck Grassley, who is also known as the Senate Judiciary panel chief, called on the FBI to publicly confirm whether or not it was probing President Donald Trump. This request highlights his interest in transparency and oversight regarding such matters.",0,0.0
178,score,How many security threats identified?,17 major threats,"Based on the given documents, there are at least two distinct cybersecurity threats mentioned: 1) Security holes found by the U.S. National Security Agency in other government agencies' systems, as per Doc ID: 0291 and 2) Russia’s attempts to interfere in foreign elections, according to Doc ID: 0386. There might be more threats identified in the unprovided documents; however, with the provided information, at least two are clearly stated.",0,0.5
179,score,What was Perdue's farm bill position?,Maintain funding,"The given documents do not contain specific information about Perdue's farm bill position. However, they discuss President Trump's proposal to cut agriculture spending, his reassurance to farmers regarding immigration policies, a U.S. Republican congressman's decision to run for Idaho governor, and energy development rules on tribal lands.",0,0.0
180,score,How did Tanzania react to ivory ban?,Support ban,"Based on the provided documents, there is no information available about how Tanzania reacted to an ivory ban. The documents focus primarily on various unrelated topics such as police actions in Germany, U.S. Homeland Security appointments, arrests in Rochester, and discussions around NGO laws in Egypt.",0,0.0
181,score,What did Hatch say about healthcare?,Bipartisan approach,"The given documents do not contain any information regarding what Senator Orrin Hatch said about healthcare, as they discuss President Trump's remarks on Australia's universal healthcare system (Doc ID: 0454), Miss USA Kara McCullough's defense of liberty from the liberals who believe healthcare is not a right but a privilege (Doc ID: 0671), U.S. Senator Dick Durbin undergoing heart procedure (Doc ID: 0502), U.S. Senator Bernie Sanders defending Trump's praise of Australia's universal healthcare system (Doc ID: 0445), and a group of Republican governors pushing for its own set of national healthcare reforms (Doc ID: 0302).",0,1.0
182,score,How many hate crimes reported?,"1,094 incidents",The provided documents do not contain specific information about the number of hate crimes reported. Please refer to official crime statistics or relevant databases for this data.,0,0.0
183,score,What was FDA commissioner's opioid plan?,Prescribing limits,"Based on the given document (Doc ID: 0425), Dr. Scott Gottlieb, who was confirmed as the head of the Food and Drug Administration by the U.S. Senate, had planned to address the opioid epidemic in a comprehensive manner. The specifics of his plan are not detailed within this document. For more information about Dr. Gottlieb's opioid action plan during his tenure as FDA Commissioner, further research would be required.",0,0.0
184,score,How did Honduras react to TPS decision?,Extension request,"The provided documents do not contain information about Honduras' reaction to the Temporary Protected Status (TPS) decision. Therefore, it is impossible to determine how Honduras reacted based on these documents. For more detailed insights into this matter, further research would be required.",0,0.0
185,score,What did Collins say about healthcare vote?,Cannot support,"The documents do not contain any specific information or statements made by an individual named Collins regarding the healthcare vote. Therefore, we cannot determine what Collins said about the healthcare vote from these documents.",0,1.0
186,score,How many intelligence leaks prosecuted?,27 cases,"Based on the provided documents, there is no specific information regarding the number of intelligence leaks that have been prosecuted by President Trump or his administration. The documents mainly discuss allegations about classified information being released to Russia, concerns over intelligence leaks and the need for stricter measures against such incidents.",0,0.5
187,score,What was Labor Secretary's overtime rule?,Review threshold,"According to Document ID: 0183 titled ""U.S. Labor Secretary says fiduciary rule to take effect on June 9"", the U.S. Labor Department implemented its fiduciary rule, which requires advisers handling retirement accounts and other ""ERISA"" plans to put clients' best interest first. It was announced by the US Labor Secretary Alexander Acosta that there would be no further delays in implementing this rule.",0,0.5
188,score,How did Indonesia react to trade review?,Market access,"Based on the available documents, there is no specific information regarding how Indonesia responded to the trade review. However, it's mentioned that Asian nations are being pulled into China's orbit as Trump puts America first (Doc ID: 0539). This may imply a shift in alliances or economic strategies by these nations, including possibly Indonesia. For a more accurate answer about Indonesia's reaction to the trade review, additional documents addressing this specific query would be required.",0,0.5
189,score,What did Feinstein say about surveillance?,Reform needed,"Based on the provided documents, it is not clear what exactly Senator Feinstein said about surveillance as none of the documents focuses explicitly on her views regarding this topic. However, in Doc ID: 0773 titled ""SENATOR FEINSTEIN Shocks CNN Anchor With 'Precise Answer' On Trump/Russia Smear Campaign,"" it is mentioned that Feinstein had something to say about the smear campaign related to President Trump and Russia.",0,0.0
190,score,How many climate scientists transferred?,50 scientists,"The provided documents do not contain information regarding any transfers of climate scientists. They discuss various topics such as President Trump's misunderstanding of MIT research, potential setback from U.S. withdrawal from the Paris agreement, concerns about travel bans affecting students, and opinions on sovereignity in relation to the climate change deal.",0,0.0
191,score,What was Carson's lead paint policy?,Funding cuts,"Based on the given documents, there is no information available about Tucker Carlson's lead paint policy as none of the document contents mention or discuss this topic. Please refer to other sources for more comprehensive details regarding his stance or policies on lead paint issues.

In case you meant ""Carlton"", it might be a reference to Representative John Carter who is mentioned in one of the documents (Doc ID: 0685). However, even this document does not provide any specific information about a 'lead paint policy'. It only talks about minority Trump supporters being thrown out from Maxine Waters' town hall meeting.
  
In summary, none of the provided documents discuss or give details on a lead paint policy associated with Tucker Carlson (television personality) or Representative John Carter (assuming 'Carlton' was a typo).",0,0.5
192,score,How did Moldova react to aid cut?,Aid reduction,The provided documents do not contain information about how Moldova responded to the proposed aid cuts by President Trump's administration.,0,0.0
193,score,What did Portman say about tariffs?,Targeted approach,"The given documents do not contain information specifically regarding what Portman said about tariffs. However, from Doc ID: 0803, it is mentioned that there's an issue created for Trump and his deputies due to bipartisan congressional language over tariffs, which flips the problem from Congress to the Department of Homeland Security in deciding how to protect blue-collar jobs.",0,0.0
